typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,117,550,959.69,2024-05-13 05:57,1,type2
transfer,766,28,20428.12,2021-08-15 03:02,1,type3
transfer,806,28,19619.18,2023-06-30 00:43,1,type3
transfer,303,28,19364.01,2023-11-07 01:56,1,type3
transfer,509,28,20561.05,2023-03-29 18:35,1,type3
transfer,359,28,19219.34,2023-01-02 17:10,1,type3
cash-in,427,437,7024.3,2020-12-11 06:42,0,none
transfer,421,350,9074.07,2024-11-20 15:32,0,none
transfer,665,37,2414.05,2022-02-02 12:50,0,none
cash-in,704,754,5839.32,2022-01-23 09:21,0,none
transfer,761,703,7239.78,2024-09-03 19:52,0,none
transfer,168,924,3929.21,2021-02-25 07:53,0,none
cash-in,317,798,6759.64,2020-05-14 12:03,0,none
transfer,716,997,7687.25,2020-02-02 22:23,0,none
cash-in,114,6,4843.14,2024-02-17 09:48,0,none
transfer,912,121,7117.84,2021-09-12 20:50,0,none
transfer,191,680,2947.93,2021-09-28 10:31,0,none
transfer,478,670,7636.78,2020-11-25 03:22,0,none
transfer,193,302,8364.48,2020-09-13 11:16,0,none
cash-in,629,272,9441.14,2023-12-28 03:10,0,none
transfer,202,651,751.35,2024-02-26 12:15,0,none
transfer,843,558,19132.37,2024-09-06 13:00,1,type1
transfer,843,619,19058.52,2024-01-10 17:21,1,type1
transfer,843,199,20749.09,2023-08-23 13:00,1,type1
transfer,843,566,19039.69,2020-06-27 03:39,1,type1
transfer,843,969,19812.04,2021-07-30 01:58,1,type1
transfer,91,961,67.13,2022-11-01 16:38,1,type2
transfer,111,106,65.77,2022-11-01 16:39,1,type2
transfer,89,329,65.31,2022-11-01 16:40,1,type2
transfer,978,64,62.11,2022-11-01 16:41,1,type2
transfer,88,603,66.72,2022-11-01 16:42,1,type2
transfer,487,5,20915.05,2020-05-17 21:05,1,type3
transfer,29,5,19070.04,2023-12-23 06:54,1,type3
transfer,837,5,20271.17,2021-01-24 14:35,1,type3
transfer,300,5,20140.96,2023-11-09 19:50,1,type3
transfer,303,5,20923.56,2020-07-25 05:25,1,type3
cash-in,321,528,9446.91,2024-10-20 14:49,0,none
cash-in,100,778,2413.23,2020-12-06 20:29,0,none
cash-in,821,442,948.71,2020-11-22 04:23,0,none
cash-in,223,895,7945.34,2023-11-02 02:20,0,none
cash-in,997,779,4927.61,2020-07-23 15:32,0,none
transfer,838,40,7525.61,2021-04-02 11:42,0,none
transfer,205,749,8789.98,2020-01-15 03:56,0,none
transfer,388,663,3689.53,2020-04-09 01:33,0,none
cash-in,617,345,8658.88,2023-03-29 23:23,0,none
transfer,343,299,6897.8,2024-04-11 10:53,0,none
cash-in,165,165,1889.57,2024-04-02 18:48,0,none
cash-in,389,222,358.47,2021-06-26 05:50,0,none
cash-in,890,920,7083.05,2024-09-16 11:10,0,none
transfer,148,95,4846.45,2023-03-10 03:57,0,none
transfer,498,249,4743.08,2020-11-07 01:31,0,none
transfer,561,835,20055.33,2023-03-06 13:19,1,type1
transfer,561,891,19870.7,2023-03-02 02:46,1,type1
transfer,561,667,19612.41,2022-09-19 02:50,1,type1
transfer,561,870,20899.88,2020-02-21 09:39,1,type1
transfer,561,56,20066.46,2023-02-28 01:53,1,type1
transfer,571,296,213.06,2020-08-17 04:17,1,type2
transfer,284,252,226.38,2020-08-17 04:18,1,type2
transfer,305,859,227.08,2020-08-17 04:19,1,type2
transfer,632,881,222.85,2020-08-17 04:20,1,type2
transfer,489,228,227.97,2020-08-17 04:21,1,type2
transfer,344,689,19411.27,2024-03-14 22:06,1,type3
transfer,645,689,19002.33,2020-05-30 16:40,1,type3
transfer,586,689,20801.01,2021-11-14 17:18,1,type3
transfer,538,689,19160.09,2023-03-24 08:45,1,type3
transfer,900,689,20949.44,2023-12-27 20:59,1,type3
cash-in,576,948,4252.6,2022-11-30 01:47,0,none
transfer,479,995,2725.15,2022-09-14 07:37,0,none
cash-in,690,519,4229.9,2023-03-12 09:16,0,none
cash-in,833,610,4485.82,2024-08-28 23:59,0,none
transfer,922,40,659.19,2021-08-15 14:33,0,none
cash-in,861,697,6778.95,2021-04-22 00:03,0,none
transfer,354,338,9194.84,2024-12-06 23:15,0,none
transfer,943,407,7006.83,2022-03-27 12:50,0,none
cash-in,466,837,4454.12,2020-08-27 04:04,0,none
cash-in,379,649,110.39,2022-05-12 22:30,0,none
transfer,592,196,6557.87,2023-08-19 20:52,0,none
cash-in,618,779,1966.18,2024-11-28 12:47,0,none
cash-in,679,128,9106.51,2022-09-28 22:56,0,none
transfer,105,663,227.03,2021-07-24 16:38,0,none
transfer,148,46,9269.79,2024-04-17 17:02,0,none
transfer,679,439,20331.84,2021-08-16 03:09,1,type1
transfer,679,321,20637.5,2021-06-09 14:59,1,type1
transfer,679,361,19905.15,2022-02-06 23:26,1,type1
transfer,679,71,20660.65,2023-10-21 16:48,1,type1
transfer,679,871,19927.55,2024-08-25 17:49,1,type1
transfer,99,380,100.61,2021-01-25 12:47,1,type2
transfer,973,480,110.45,2021-01-25 12:48,1,type2
transfer,400,635,108.7,2021-01-25 12:49,1,type2
transfer,749,20,108.31,2021-01-25 12:50,1,type2
transfer,927,948,103.04,2021-01-25 12:51,1,type2
transfer,787,274,20730.48,2020-06-16 15:47,1,type3
transfer,225,274,19335.41,2023-11-14 13:00,1,type3
transfer,804,274,20945.85,2021-10-23 16:00,1,type3
transfer,967,274,20686.72,2020-06-19 09:12,1,type3
transfer,686,274,19541.78,2022-08-14 20:32,1,type3
cash-in,502,839,8965.61,2022-07-26 16:41,0,none
transfer,109,984,355.48,2021-04-25 07:03,0,none
cash-in,622,707,2988.15,2024-10-04 14:20,0,none
transfer,942,96,5167.84,2024-12-22 00:01,0,none
cash-in,370,553,3877.56,2024-09-05 09:25,0,none
cash-in,174,503,4682.49,2023-02-19 10:39,0,none
cash-in,728,468,4115.67,2021-10-31 15:58,0,none
cash-in,106,256,9844.66,2022-12-07 07:35,0,none
transfer,477,452,3045.51,2022-04-30 15:55,0,none
cash-in,50,125,9224.95,2021-07-27 08:34,0,none
transfer,297,324,2738.44,2021-01-01 09:23,0,none
transfer,839,19,4246.94,2021-04-25 22:21,0,none
cash-in,692,50,6834.89,2023-09-05 15:43,0,none
cash-in,37,402,5131.3,2021-06-23 11:20,0,none
cash-in,242,797,807.37,2024-08-09 06:01,0,none
transfer,393,327,20282.38,2022-09-02 10:33,1,type1
transfer,393,58,20184.34,2021-08-15 00:54,1,type1
transfer,393,873,19576.17,2022-06-05 18:34,1,type1
transfer,393,674,19924.9,2023-11-04 10:36,1,type1
transfer,393,407,20440.68,2023-04-29 11:44,1,type1
transfer,479,391,812.41,2023-03-19 23:36,1,type2
transfer,867,859,800.0,2023-03-19 23:37,1,type2
transfer,647,964,877.12,2023-03-19 23:38,1,type2
transfer,556,987,807.57,2023-03-19 23:39,1,type2
transfer,467,387,823.34,2023-03-19 23:40,1,type2
transfer,561,579,20393.27,2022-08-13 11:01,1,type3
transfer,149,579,20021.23,2020-10-25 13:58,1,type3
transfer,576,579,20348.88,2024-05-31 13:14,1,type3
transfer,416,579,20210.08,2024-10-03 06:04,1,type3
transfer,395,579,20095.44,2023-11-26 15:53,1,type3
cash-in,841,103,7056.78,2022-12-12 10:01,0,none
transfer,763,118,8077.47,2022-11-07 00:20,0,none
transfer,733,766,339.24,2021-01-17 06:31,0,none
cash-in,695,28,8766.6,2021-12-26 18:07,0,none
transfer,214,360,5288.56,2022-09-05 02:03,0,none
transfer,59,95,214.66,2024-01-11 15:08,0,none
transfer,976,962,6353.2,2020-07-10 08:49,0,none
transfer,118,58,8953.83,2023-01-25 13:05,0,none
cash-in,514,224,9990.44,2021-03-05 00:53,0,none
transfer,717,530,747.68,2020-03-30 10:47,0,none
cash-in,612,985,8863.95,2021-03-31 21:09,0,none
transfer,396,660,1384.13,2022-11-04 19:37,0,none
cash-in,700,308,6167.63,2020-06-07 15:03,0,none
cash-in,447,7,575.48,2022-04-07 13:39,0,none
transfer,345,599,7228.0,2022-07-05 18:12,0,none
transfer,9,994,20347.55,2024-04-23 00:36,1,type1
transfer,9,454,19170.3,2020-02-05 06:14,1,type1
transfer,9,177,20460.65,2022-03-06 00:53,1,type1
transfer,9,350,20902.95,2022-03-21 04:20,1,type1
transfer,9,231,19837.22,2021-05-22 02:25,1,type1
transfer,867,694,674.93,2021-01-04 09:07,1,type2
transfer,747,491,715.0,2021-01-04 09:08,1,type2
transfer,20,957,665.06,2021-01-04 09:09,1,type2
transfer,424,926,689.38,2021-01-04 09:10,1,type2
transfer,474,373,713.73,2021-01-04 09:11,1,type2
transfer,476,975,20873.79,2020-04-25 20:50,1,type3
transfer,375,975,20489.39,2024-07-05 16:41,1,type3
transfer,343,975,19261.79,2023-12-20 16:48,1,type3
transfer,930,975,19565.35,2023-09-04 07:31,1,type3
transfer,413,975,19559.76,2023-08-11 04:57,1,type3
transfer,530,856,645.86,2020-07-18 18:18,0,none
cash-in,530,671,1444.74,2024-10-13 23:25,0,none
cash-in,949,487,6199.43,2022-09-29 08:55,0,none
transfer,489,706,7790.18,2021-01-11 20:23,0,none
cash-in,101,787,1555.16,2023-01-31 02:19,0,none
cash-in,406,955,6904.96,2023-01-12 09:15,0,none
cash-in,65,972,9677.04,2024-11-29 00:23,0,none
cash-in,989,451,9924.15,2022-10-03 17:08,0,none
transfer,38,831,2324.58,2023-02-22 00:30,0,none
cash-in,226,264,5647.77,2021-01-05 21:47,0,none
transfer,874,792,6765.93,2021-10-09 06:07,0,none
transfer,264,405,8140.29,2020-09-11 08:06,0,none
cash-in,955,837,7499.82,2022-04-05 16:10,0,none
transfer,570,997,2987.73,2024-04-23 13:25,0,none
cash-in,779,269,2397.76,2022-03-30 00:52,0,none
transfer,992,998,19243.36,2022-01-16 03:57,1,type1
transfer,992,631,19034.62,2022-04-23 14:41,1,type1
transfer,992,551,19344.36,2022-11-26 02:36,1,type1
transfer,992,563,20973.21,2020-12-04 10:16,1,type1
transfer,992,772,20479.63,2021-03-13 23:56,1,type1
transfer,191,222,235.53,2022-12-11 19:21,1,type2
transfer,316,227,228.16,2022-12-11 19:22,1,type2
transfer,803,942,218.74,2022-12-11 19:23,1,type2
transfer,144,661,232.81,2022-12-11 19:24,1,type2
transfer,239,412,221.0,2022-12-11 19:25,1,type2
transfer,288,308,19747.77,2021-11-16 18:05,1,type3
transfer,742,308,19379.27,2021-06-24 10:20,1,type3
transfer,226,308,20278.41,2021-04-09 00:58,1,type3
transfer,180,308,19208.26,2022-10-10 05:53,1,type3
transfer,770,308,19638.76,2023-12-21 21:14,1,type3
transfer,319,307,2244.85,2022-06-10 11:30,0,none
cash-in,604,411,2974.32,2023-07-22 16:55,0,none
cash-in,755,37,6049.95,2023-12-14 11:35,0,none
cash-in,560,604,582.74,2022-12-01 07:13,0,none
transfer,952,141,9605.29,2020-10-05 17:16,0,none
transfer,706,568,6356.03,2022-07-21 09:30,0,none
cash-in,982,3,1647.68,2023-07-08 20:32,0,none
transfer,243,957,1613.24,2020-10-02 17:27,0,none
cash-in,279,865,7875.88,2020-07-05 14:59,0,none
transfer,926,591,2705.77,2022-04-07 09:55,0,none
cash-in,103,113,2249.3,2021-06-19 18:17,0,none
cash-in,897,7,3191.63,2020-11-29 02:04,0,none
cash-in,703,582,1619.82,2023-08-31 01:39,0,none
cash-in,609,545,68.85,2023-04-01 01:10,0,none
transfer,98,328,1752.67,2023-05-25 09:09,0,none
transfer,147,361,19189.27,2023-05-16 13:30,1,type1
transfer,147,724,19867.68,2020-02-27 07:55,1,type1
transfer,147,643,19488.02,2021-01-04 00:37,1,type1
transfer,147,150,20540.99,2024-04-19 18:15,1,type1
transfer,147,266,20231.22,2023-07-11 08:51,1,type1
transfer,57,173,347.04,2024-01-17 19:53,1,type2
transfer,71,154,335.89,2024-01-17 19:54,1,type2
transfer,398,704,347.29,2024-01-17 19:55,1,type2
transfer,467,184,350.73,2024-01-17 19:56,1,type2
transfer,679,151,356.16,2024-01-17 19:57,1,type2
transfer,813,828,19652.56,2023-09-04 01:38,1,type3
transfer,408,828,19081.48,2024-05-30 16:03,1,type3
transfer,367,828,20861.55,2023-10-08 06:55,1,type3
transfer,679,828,19386.0,2024-03-21 08:27,1,type3
transfer,551,828,20970.87,2021-03-04 11:26,1,type3
cash-in,472,343,4083.12,2023-04-23 19:16,0,none
cash-in,983,247,4961.88,2022-08-02 18:51,0,none
transfer,255,98,1390.94,2021-07-03 10:00,0,none
cash-in,844,692,9854.06,2023-03-14 03:47,0,none
cash-in,500,369,9495.91,2020-03-20 22:06,0,none
transfer,871,489,7236.93,2023-07-03 14:56,0,none
transfer,864,145,5457.26,2024-04-21 19:53,0,none
transfer,743,891,5271.97,2022-10-27 03:40,0,none
cash-in,720,415,9722.64,2020-08-12 05:59,0,none
cash-in,403,505,6657.13,2020-10-20 22:02,0,none
transfer,735,958,4953.8,2024-07-22 01:24,0,none
transfer,761,366,2848.77,2021-01-11 07:51,0,none
transfer,830,117,6649.5,2022-04-09 09:36,0,none
cash-in,884,480,9095.66,2023-10-28 21:00,0,none
transfer,786,809,1880.82,2022-10-28 09:20,0,none
transfer,143,308,19282.86,2022-07-03 22:44,1,type1
transfer,143,995,19332.18,2020-12-30 10:03,1,type1
transfer,143,308,20133.89,2020-07-15 09:44,1,type1
transfer,143,183,20292.26,2020-01-01 20:22,1,type1
transfer,143,899,19363.43,2024-11-02 02:48,1,type1
transfer,155,803,676.21,2021-07-17 12:07,1,type2
transfer,437,429,684.02,2021-07-17 12:08,1,type2
transfer,721,859,686.47,2021-07-17 12:09,1,type2
transfer,936,972,677.44,2021-07-17 12:10,1,type2
transfer,66,681,674.06,2021-07-17 12:11,1,type2
transfer,906,74,19802.47,2024-03-04 16:19,1,type3
transfer,377,74,19591.36,2021-12-31 01:02,1,type3
transfer,690,74,19368.14,2022-08-14 21:15,1,type3
transfer,874,74,20739.52,2024-05-19 00:09,1,type3
transfer,343,74,19039.95,2023-02-24 15:24,1,type3
cash-in,2,414,7094.62,2022-01-30 14:35,0,none
transfer,173,399,1843.27,2021-10-14 01:04,0,none
transfer,986,872,1843.6,2024-10-07 12:33,0,none
transfer,687,915,8975.9,2022-01-11 09:13,0,none
cash-in,839,906,1848.7,2023-06-07 15:32,0,none
cash-in,4,752,4030.6,2024-08-02 17:21,0,none
cash-in,269,807,5049.09,2022-11-02 18:33,0,none
transfer,500,225,9553.31,2021-01-22 08:05,0,none
transfer,909,838,5522.41,2021-06-15 05:51,0,none
cash-in,614,734,6073.57,2024-09-29 11:34,0,none
cash-in,339,34,5751.31,2024-03-15 20:22,0,none
transfer,629,291,4242.15,2023-09-04 07:59,0,none
transfer,280,309,6847.07,2024-05-24 12:37,0,none
cash-in,162,878,9159.77,2024-12-05 13:31,0,none
cash-in,401,13,1496.41,2020-09-21 01:01,0,none
transfer,339,987,20004.32,2023-01-20 22:07,1,type1
transfer,339,731,19091.08,2022-03-30 23:03,1,type1
transfer,339,960,20870.43,2024-03-14 16:16,1,type1
transfer,339,314,19002.12,2024-08-14 14:34,1,type1
transfer,339,182,19890.65,2022-01-28 03:50,1,type1
transfer,401,349,331.67,2023-01-18 14:18,1,type2
transfer,684,789,308.51,2023-01-18 14:19,1,type2
transfer,175,413,332.58,2023-01-18 14:20,1,type2
transfer,794,819,315.02,2023-01-18 14:21,1,type2
transfer,197,339,317.15,2023-01-18 14:22,1,type2
transfer,156,897,19714.21,2024-03-04 00:27,1,type3
transfer,593,897,20793.66,2023-07-12 14:56,1,type3
transfer,246,897,20741.54,2021-12-09 03:25,1,type3
transfer,698,897,20708.77,2021-02-05 08:56,1,type3
transfer,179,897,20214.74,2024-10-24 03:29,1,type3
cash-in,399,344,9636.01,2020-05-17 16:44,0,none
cash-in,648,300,287.58,2023-03-29 09:09,0,none
transfer,992,888,6437.55,2020-03-08 09:28,0,none
transfer,161,934,6845.24,2024-09-10 16:40,0,none
cash-in,824,692,2114.68,2023-11-13 07:36,0,none
cash-in,612,22,4466.17,2024-01-25 02:49,0,none
cash-in,27,596,3961.54,2022-10-17 05:34,0,none
cash-in,516,986,9720.41,2023-01-20 23:37,0,none
transfer,784,806,8582.86,2024-12-17 09:40,0,none
transfer,834,298,4488.82,2024-06-29 06:00,0,none
cash-in,47,609,8176.15,2023-05-21 21:13,0,none
transfer,122,941,8776.36,2021-07-28 18:39,0,none
cash-in,735,871,4365.76,2024-06-03 17:23,0,none
cash-in,702,987,836.4,2022-09-09 15:11,0,none
cash-in,215,453,4644.24,2021-09-16 06:09,0,none
transfer,481,76,20371.9,2021-02-27 11:39,1,type1
transfer,481,441,20887.47,2020-05-26 14:08,1,type1
transfer,481,190,20342.49,2020-11-26 21:40,1,type1
transfer,481,38,20120.33,2023-08-18 16:39,1,type1
transfer,481,363,19740.29,2022-07-24 14:54,1,type1
transfer,403,225,411.7,2022-08-14 07:26,1,type2
transfer,78,115,385.67,2022-08-14 07:27,1,type2
transfer,79,120,396.0,2022-08-14 07:28,1,type2
transfer,869,575,420.65,2022-08-14 07:29,1,type2
transfer,48,262,406.15,2022-08-14 07:30,1,type2
transfer,747,39,19711.95,2022-11-02 03:18,1,type3
transfer,443,39,19852.67,2022-05-07 09:36,1,type3
transfer,407,39,20607.49,2023-12-19 09:40,1,type3
transfer,32,39,20217.15,2024-02-05 20:14,1,type3
transfer,89,39,19141.79,2021-07-21 15:48,1,type3
transfer,640,85,4681.13,2021-05-11 02:37,0,none
cash-in,551,590,1283.48,2021-03-14 02:17,0,none
transfer,149,385,7282.51,2020-07-25 22:05,0,none
transfer,392,749,3032.88,2023-11-11 16:49,0,none
transfer,984,534,2820.32,2024-07-13 22:51,0,none
cash-in,290,140,9658.27,2023-11-20 23:44,0,none
cash-in,522,213,9608.64,2024-12-27 07:28,0,none
transfer,308,524,3270.8,2021-05-20 12:36,0,none
cash-in,206,171,5940.68,2023-11-04 21:33,0,none
transfer,606,521,2777.33,2021-02-11 20:52,0,none
cash-in,628,329,1875.49,2021-02-02 19:17,0,none
transfer,345,275,1910.08,2022-07-03 00:05,0,none
cash-in,615,988,5656.84,2023-06-27 10:09,0,none
cash-in,302,198,4548.08,2023-05-14 07:28,0,none
transfer,143,596,2911.45,2022-04-29 05:52,0,none
transfer,83,102,19308.7,2023-05-08 01:14,1,type1
transfer,83,8,19666.86,2022-06-18 00:45,1,type1
transfer,83,312,19544.9,2024-05-19 01:50,1,type1
transfer,83,973,19180.83,2022-01-11 21:41,1,type1
transfer,83,269,19335.49,2021-02-22 21:12,1,type1
transfer,919,701,78.23,2023-07-15 20:36,1,type2
transfer,87,575,80.6,2023-07-15 20:37,1,type2
transfer,747,876,79.61,2023-07-15 20:38,1,type2
transfer,143,268,85.77,2023-07-15 20:39,1,type2
transfer,307,239,78.41,2023-07-15 20:40,1,type2
transfer,154,544,20225.63,2021-05-14 09:36,1,type3
transfer,471,544,19241.06,2022-03-03 16:34,1,type3
transfer,327,544,20638.18,2020-09-19 23:12,1,type3
transfer,958,544,19171.33,2022-01-25 23:55,1,type3
transfer,27,544,20901.6,2022-04-19 06:55,1,type3
transfer,626,511,1563.01,2024-06-11 05:36,0,none
cash-in,730,749,5387.08,2021-05-22 01:03,0,none
transfer,804,440,3133.04,2024-10-15 21:41,0,none
cash-in,801,337,7176.46,2022-03-26 23:32,0,none
transfer,54,286,6689.69,2020-11-26 03:43,0,none
transfer,793,169,4857.69,2020-12-18 00:42,0,none
transfer,57,758,5192.87,2022-06-18 21:41,0,none
transfer,811,700,4433.72,2022-07-12 22:44,0,none
transfer,151,349,73.22,2020-03-16 02:08,0,none
cash-in,75,321,1472.42,2020-05-18 11:22,0,none
transfer,255,667,4766.59,2022-02-19 06:51,0,none
cash-in,387,679,824.25,2023-03-09 00:53,0,none
transfer,280,203,5740.41,2024-09-17 12:56,0,none
cash-in,900,923,3634.52,2023-05-28 11:12,0,none
transfer,606,242,1358.71,2020-06-18 14:49,0,none
transfer,273,950,19876.78,2022-05-15 04:43,1,type1
transfer,273,94,20711.05,2024-09-02 21:43,1,type1
transfer,273,277,19492.11,2020-01-08 07:58,1,type1
transfer,273,5,19831.05,2023-05-30 06:19,1,type1
transfer,273,9,19796.16,2024-06-27 23:41,1,type1
transfer,671,210,641.14,2021-04-09 16:24,1,type2
transfer,375,865,614.45,2021-04-09 16:25,1,type2
transfer,930,650,614.43,2021-04-09 16:26,1,type2
transfer,835,515,592.71,2021-04-09 16:27,1,type2
transfer,652,289,604.21,2021-04-09 16:28,1,type2
transfer,767,662,20439.54,2022-11-19 12:50,1,type3
transfer,500,662,19714.95,2023-03-24 14:59,1,type3
transfer,212,662,20716.63,2022-05-23 08:07,1,type3
transfer,774,662,19575.4,2021-10-28 19:25,1,type3
transfer,460,662,20889.46,2023-11-01 09:24,1,type3
cash-in,798,251,1585.87,2024-06-17 08:48,0,none
cash-in,458,35,8881.51,2021-10-04 06:37,0,none
transfer,904,169,9028.15,2024-04-17 15:07,0,none
cash-in,96,236,9247.08,2020-05-28 13:25,0,none
transfer,29,543,3762.21,2024-11-03 12:47,0,none
cash-in,104,627,4950.8,2020-07-07 21:17,0,none
transfer,848,576,6533.5,2023-12-20 13:24,0,none
transfer,12,333,2523.25,2022-12-25 17:29,0,none
cash-in,95,524,5734.13,2023-09-11 12:50,0,none
cash-in,621,448,4718.6,2024-11-27 08:26,0,none
cash-in,570,733,3917.32,2021-08-17 17:49,0,none
transfer,876,322,9067.31,2022-01-05 21:32,0,none
transfer,213,626,2759.72,2023-10-10 06:40,0,none
cash-in,6,840,30.06,2024-04-05 16:24,0,none
cash-in,163,688,8687.14,2023-11-24 20:19,0,none
transfer,36,873,19936.02,2021-09-29 12:56,1,type1
transfer,36,339,20455.0,2023-06-29 23:45,1,type1
transfer,36,229,20721.4,2024-04-02 17:47,1,type1
transfer,36,674,20053.49,2021-12-06 15:58,1,type1
transfer,36,184,20521.29,2021-04-17 04:24,1,type1
transfer,56,647,432.01,2023-12-06 05:47,1,type2
transfer,719,431,445.7,2023-12-06 05:48,1,type2
transfer,788,541,437.03,2023-12-06 05:49,1,type2
transfer,787,210,428.12,2023-12-06 05:50,1,type2
transfer,242,949,439.63,2023-12-06 05:51,1,type2
transfer,236,991,20796.45,2022-09-20 22:46,1,type3
transfer,36,991,20023.21,2024-07-07 17:44,1,type3
transfer,309,991,19363.37,2020-01-16 02:10,1,type3
transfer,780,991,20098.99,2024-03-10 05:58,1,type3
transfer,142,991,19209.33,2023-08-02 03:37,1,type3
cash-in,19,111,2976.69,2022-04-03 17:22,0,none
cash-in,300,413,4642.3,2020-01-05 13:58,0,none
cash-in,597,10,4253.55,2024-01-28 08:12,0,none
cash-in,250,801,9902.76,2021-12-22 06:51,0,none
cash-in,681,186,2445.7,2020-06-28 04:45,0,none
cash-in,539,422,2691.55,2020-04-16 16:51,0,none
cash-in,282,465,2124.69,2024-12-30 22:08,0,none
transfer,776,29,1039.74,2021-05-05 06:36,0,none
cash-in,290,728,5423.61,2020-06-29 03:42,0,none
transfer,89,253,4943.5,2021-09-07 07:12,0,none
transfer,46,425,3873.3,2021-03-30 11:22,0,none
cash-in,62,473,6976.52,2024-05-02 07:47,0,none
transfer,656,773,6844.92,2023-07-20 04:14,0,none
cash-in,573,452,8983.59,2024-05-24 19:18,0,none
transfer,488,257,1561.85,2020-01-20 10:20,0,none
transfer,347,64,19365.3,2024-11-22 23:19,1,type1
